武器,ぶき,"weapon, arms",彼らは<b>武器</b>を取り、立ち上がった。,"They took arms, and stood up."
元々,もともと,"originally, by nature",彼女は<b>元々</b>フランスに行くつもりだったの。,She was planning to go to France originally.
石,いし,"stone, small rock",私は<b>石</b>につまづいた。,I tripped on a stone.
一部,いちぶ,part,計画を<b>一部</b>変更しましょう。,Let's change part of the plan.
閉じる,とじる,close,教科書を<b>閉じて</b>ください。,Please close your textbooks.
癖,くせ,"habit, mannerism",爪をかむ<b>癖</b>は直した方がいい。,You should stop the habit of biting your nails.
突く,つく,"thrust, poke",彼はビリヤードの球を上手に<b>突く</b>ね。,He shoots pool very well.
事件,じけん,"affair, case",その<b>事件</b>の犯人はまだ捕まっていない。,The perpetrator of the incident hasn't been caught yet.
触る,さわる,"touch, feel",絵に<b>触らないで</b>ください。,Please don't touch the painting.
空間,くうかん,"space, room",狭い<b>空間</b>に物がたくさん置いてあるね。,A lot of things have been put into a tight space.
含む,ふくむ,"contain, include",その食品は有害物質を<b>含んでいる</b>ぞ。,The food contains a poisonous substance.
こっち,こっち,here,<b>こっち</b>に来て下さい。,Please come here.
じっと,じっと,"without moving, still",あの生徒は<b>じっと</b>先生の話を聞いていたね。,The pupil listened quietly to the teacher.
受け入れる,うけいれる,"accept, accommodate",私は彼の意見を<b>受け入れました</b>。,I accepted his opinion.
改めて,あらためて,once again,<b>改めて</b>あなたのご意見を聞かせて下さい。,Please let me hear your opinion again.
床,ゆか,floor,<b>床</b>がぬれている。,The floor is wet.
従う,したがう,"follow, obey",上司の指示に<b>従った</b>。,I followed my boss' instructions.
自然,しぜん,nature,みんなで<b>自然</b>を守りましょう。,Let's all work to protect Nature.
おじ,おじ,uncle,<b>おじ</b>は銀行に勤めています。,My uncle works for a bank.
耐える,たえる,"withstand, endure",このビルは大地震に<b>耐えられる</b>でしょうか。,Would this building be able to withstand a large earthquake?
失礼,しつれい,"impoliteness, bad manners, I beg your parden/Goodbye",ではそろそろ<b>失礼</b>します。,"Well, it's about time for me to go."
人々,ひとびと,people,あの村の<b>人々</b>はとても親切です。,People in that village are very kind.
見上げる,みあげる,look up,私は空を<b>見上げた</b>の。,I looked up at the sky.
やがて,やがて,"soon, before long",<b>やがて</b>雪も止むでしょう。,The snow will stop before long.
基本,きほん,"basis, foundation",今、ジャズダンスの<b>基本</b>を習っています。,We're learning the basics of jazz dance at the moment.
込める,こめる,"put in, concentrate on",彼は感情を<b>込めて</b>その歌を歌ったの。,He sang the song with feeling.
邪魔,じゃま,disturbing,<b>邪魔</b>です、どいてください。,"You're in the way, so please move."
厳しい,きびしい,"strict, severe, intense",私の上司はとても<b>厳しい</b>。,My boss is very strict.
参加,さんか,participation,明日は市民マラソンに<b>参加</b>します。,I'll participate in the citizens' marathon tomorrow.
描く,えがく,"depict, describe",彼は人物を<b>描く</b>のがうまいな。,He is good at drawing people.
巨大,きょだい,"huge, gigantic",あの<b>巨大</b>な建物は博物館です。,That huge building is a museum.
三日,みっか,"three days, 3rd of the month",手紙が届くのに<b>三日</b>かかりました。,It took three days for the letter to arrive.
冗談,じょうだん,joke,<b>冗談</b>は止めてください。,Please stop joking.
結婚,けっこん,marriage,彼女は来月<b>結婚</b>します。,She's getting married next month.
おなか,おなか,stomach,<b>おなか</b>が空きました。,I'm hungry.
猫,ねこ,"cat, feline",私は<b>猫</b>が大好きです。,I love cats.
捨てる,すてる,"discard, abandon",ゴミを<b>捨てて</b>ください。,Please throw away the garbage.
男性,だんせい,"male, man",彼は素敵な<b>男性</b>です。,He's a wonderful man.
特別,とくべつ,"special, extraordinary",あなたは私にとって<b>特別</b>な人です。,You're special to me.
そっと,そっと,"softly, gently",母親は娘の髪を<b>そっと</b>なでたの。,The mother quietly patted her daughter's hair.
行為,こうい,"act, conduct",彼の<b>行為</b>はみんなの誤解を招いたわ。,His actions ended up misleading everyone.
本来,ほんらい,"originally, essentially",彼女はプレッシャーから解放されて<b>本来</b>の自分に戻ったな。,She was relieved of the pressure and became herself again.
調子,ちょうし,"tone, condition",体の<b>調子</b>がとても良いです。,I'm in good physical condition.
意見,いけん,opinion,あなたの<b>意見</b>が聞きたいです。,I want to hear your opinion.
我慢,がまん,"patience, self-restraint",彼のわがままには<b>我慢</b>できません。,I can't put up with his selfishness.
相談,そうだん,"consultation, advice",<b>相談</b>したいことがあります。,I'd like to get your advice on something.
回す,まわす,"turn, rotate",ねじは左に<b>回す</b>と外れます。,If you turn the screw to the left it will come undone.
炎,ほのお,"flame, blaze",ろうそくの<b>炎</b>が部屋を照らしたんだ。,The candle's flame lit the room.
正に,まさに,"just, surely",彼は<b>正に</b>英雄ね。,He's a real hero.
渡る,わたる,"cross, ford, go across",私たちは歩いて橋を<b>渡った</b>。,We walked over the bridge.
お父さん,おとうさん,father,<b>お父さん</b>は会社員です。,My father's a company employee.
全体,ぜんたい,"whole, total",<b>全体</b>の80パーセントが完成しました。,80 percent of the total was completed.
限る,かぎる,be limited to,このサービスは週末に<b>限ります</b>,This service is limited to weekends.
どんどん,どんどん,steadily,彼は山道を<b>どんどん</b>進んで行ったの。,He made quick progress along the mountain path.
かつて,かつて,"once, formerly",<b>かつて</b>私が学生だった頃のことです。,That was when I was still a student.
まずい,まずい,"bad-tasting, bad",ここの料理は<b>まずい</b>。,The food here is bad.
条件,じょうけん,"condition, item",この<b>条件</b>では厳し過ぎます。,It's too harsh under these conditions.
寂しい,さびしい,"lonely, desolate, sad",これは<b>寂しい</b>曲ですね。,This is a sad song.
役に立つ,やくにたつ,"be useful, be helpful",私は人々の<b>役に立ちたい</b>と思っています。,I want to be of service to others.
失敗,しっぱい,"failure, mistake",一度の<b>失敗</b>であきらめてはいけないよ。,You must not give up after one setback.
勉強,べんきょう,study,私は日本語を<b>勉強</b>しています。,I'm studying Japanese.
機会,きかい,"opportunity, occasion",家族で話し合う<b>機会</b>を持ちました。,I set up an opportunity to have a discussion with the family.
要る,いる,"need, require",予約は<b>要りません</b>。,Reservations are not required.
愛する,あいする,"love, care for",私は家族を<b>愛しています</b>。,I love my family.
様々,さまざま,"various, diverse",その都市には<b>様々</b>な人種が集まっているわ。,There are a lot of different ethnic groups in this city.
少年,しょうねん,boy,<b>少年</b>たちがサッカーをしている。,The boys are playing soccer.
のぞく,のぞく,"look, peep",ドアの隙間から中を<b>のぞいた</b>んだ。,I peeped inside through the crack in the door.
感謝,かんしゃ,"gratitude, thanks",家族に<b>感謝</b>しています。,I am grateful to my family.
無駄,むだ,"no good, pointless",それは時間の<b>無駄</b>です。,It's a waste of time.
注意,ちゅうい,"attention, care, watch out",車に<b>注意</b>してください。,Please watch out for traffic.
至る,いたる,"come to, reach",ようやく結論に<b>至った</b>ようね。,It seemed that we finally reached a conclusion.
使用,しよう,usage,この製品を<b>使用</b>する前に、説明書をお読みください。,Please read the manual before using this product.
通る,とおる,"pass, take, go through",毎日、この道を<b>通ります</b>。,I take this road every day.
怪我,けが,injury,彼女は腕を<b>怪我</b>した。,She injured her arm.
手伝う,てつだう,"help, assist",私が<b>手伝いましょう</b>。,Can I help you?
出会う,であう,meet,アメリカで彼女と<b>出会いました</b>。,I met her in the United States.
活動,かつどう,activity,彼は地域の<b>活動</b>に参加した。,He took part in local activities.
汗,あせ,sweat,彼は額に<b>汗</b>をかいていたの。,He was sweating from his forehead.
輝く,かがやく,"shine brilliantly, glitter",彼女の瞳は喜びで<b>輝いています</b>ね。,Her eyes are shining with delight.
直接,ちょくせつ,directly,彼に<b>直接</b>お願いしなさい。,Ask him directly.
大好き,だいすき,love,私は犬が<b>大好き</b>だ。,I love dogs.
上る,のぼる,go up,猫が屋根に<b>上っている</b>。,The cat's up on the roof.
登る,のぼる,"climb, mount, go up",私たちは昨年、富士山に<b>登りました</b>。,We climbed Mount Fuji last year.
昇る,のぼる,"rise,",太陽は東から<b>昇ります</b>。,The sun rises in the east.
新た,あらた,"new, fresh",<b>新た</b>な計画が進んでいます。,A new plan is in progress.
茶,ちゃ,tea (plain form),私たちは毎日お<b>茶</b>を飲みます。,We drink tea every day.
裏,うら,"rear, reverse, inside",会社の<b>裏</b>に公園があります。,There's a park behind the company.
いらっしゃる,いらっしゃる,"come, go",お客様が<b>いらっしゃいました</b>。,Your guest has arrived.
放す,はなす,"release, free",公園で犬を<b>放した</b>の。,I let my dog run freely in the park.
技術,ぎじゅつ,"skill, technology",彼は非常に高い<b>技術</b>を持っている。,He has very advanced skills.
冷たい,つめたい,"cold (things, touch)",<b>冷たい</b>飲み物をください。,Please give me a cold drink.
親,おや,parent,<b>親</b>の愛は有り難い。,We're grateful for our parents' love.
ほぼ,ほぼ,"almost, nearly",仕事が<b>ほぼ</b>終わりました。,My work is almost finished.
断る,ことわる,"refuse, turn down",私は彼のプロポーズを<b>断った</b>。,I turned down his marriage proposal.
どうぞ,どうぞ,please,こちらへ<b>どうぞ</b>。,This way please.
軍,ぐん,"army, troops",怪我人は<b>軍</b>の病院に運ばれたよ。,The injured were taken to the army hospital.
舌,した,tongue,<b>舌</b>を出してください。,Stick out your tongue.
一言,ひとこと,single word,社長に<b>一言</b>お願いしたの。,I asked the president to deliver a brief speech.
暖かい,あたたかい,warm,このコートはとても<b>暖かい</b>。,This coat is really warm.
薄い,うすい,"thin, weak, pale",この電子辞書はとても<b>薄い</b>。,This electronic dictionary is very thin.
ともかく,ともかく,"at least, at any rate",<b>ともかく</b>一度考え直しましょう。,"At any rate, let's rethink this one more time."
あふれる,あふれる,"over flow, flood",バスタブからお湯が<b>あふれました</b>。,The hot water overflowed from the bathtub.
人生,じんせい,"human life, life",彼は自分の<b>人生</b>を振り返ったわ。,He looked back on his life.
傷,きず,"wound, scar",足の<b>傷</b>が痛みます。,The wound in my foot hurts.
手紙,てがみ,letter,友人から<b>手紙</b>をもらいました。,I got a letter from a friend.
つまらない,つまらない,"boring, dull",彼の話は<b>つまらない</b>ですね。,What he's talking about is boring.
暗い,くらい,"dark, dreary, shadowy",東の空が<b>暗い</b>です。,The eastern sky is dark.
あそこ,あそこ,over there,<b>あそこ</b>にバス停があります。,There's a bus stop over there.
次々に,つぎつぎに,"one after another, in succession",走者が<b>次々に</b>ゴールしました。,Runners reached the goal one after another.
詰まる,つまる,"be stuffed, be stopped up",プリンタのインクが<b>詰まって</b>しまいました。,The printer's ink got blocked up.
例,れい,"example, precedent",一つ<b>例</b>をあげてください。,Please give an example.
目指す,めざす,"aim for, have an eye on",私は料理人を<b>目指しています</b>。,I intend becoming a cook.
最高,さいこう,"maximum, supreme",これまでで<b>最高</b>の結果が出たよ。,I got my best results so far.
半分,はんぶん,half,お菓子を友達に<b>半分</b>あげた。,I gave half the sweets to a friend.
悩む,なやむ,"be troubled, suffer",彼は受験のことで<b>悩んで</b>います。,He's worried about entrance examinations.
遠い,とおい,"far, distant",家から学校までは<b>遠い</b>です。,It's a long way from my house to the school.
性格,せいかく,"character, personality",僕と姉の<b>性格</b>は正反対です。,My personality and my elder sister's are completely opposite.
今後,こんご,"after this, in the future",<b>今後</b>ともよろしくお願いします。,I look forward to working with you in the future.
知識,ちしき,knowledge,私は旅行から多くの<b>知識</b>を得た。,I gained a lot of knowledge from traveling.
やり方,やりかた,way of doing,仕事の<b>やり方</b>を教えてください。,Please teach me how to do the job.
熱,ねつ,"heat, fever",昨日の夜、<b>熱</b>が出ました。,I had a fever last night.
一般,いっぱん,"general, common",<b>一般</b>の方はこちらの席へどうぞ。,General seating is over here.
助かる,たすかる,"be helped, be rescued",彼はシートベルトをしていたので<b>助かった</b>んだ。,He survived because he was wearing a seat belt.
直す,なおす,"repair, cure, alter",私がそれを<b>直しました</b>。,I mended it.
治す,なおす,"cure, heal",早く風邪を<b>治して</b>ください。,I hope your cold gets better soon.
覚悟,かくご,"readiness, resolution",<b>覚悟</b>はできています。,I am prepared.
辺,へん,"vicinity, part",彼はこの<b>辺</b>に住んでいます。,He lives around here.
外す,はずす,remove,彼はメガネを<b>外しました</b>。,He removed his glasses.
次第,しだい,as soon as,連絡があり<b>次第</b>出発します。,I will depart once I am told.
差,さ,difference,都心と地方では収入に大きな<b>差</b>があるね。,There is a big difference in income between rural and urban areas.
忙しい,いそがしい,"busy, occupied",<b>忙しい</b>ので手伝ってください。,"I have a lot to do, so please help me out."
もはや,もはや,"already, no longer",<b>もはや</b>彼の助けは必要じゃないの。,His help is no longer needed.
鼻,はな,nose,<b>鼻</b>がかゆいです。,My nose itches.
下ろす,おろす,"bring down, take down, pull down",棚からその箱を<b>下ろして</b>ください。,Please take the box down from the shelf.
降ろす,おろす,"unload, set down",彼は車から荷物を<b>降ろした</b>。,He unloaded the luggage from the car.
減る,へる,"decrease, diminish",体重がかなり<b>減りました</b>。,I've lost a lot of weight.
精神,せいしん,"mind, spirit",彼女は今、<b>精神</b>が不安定だ。,Now she is mentally unstable.
正直,しょうじき,"honest, upright",彼女はとても<b>正直</b>だ。,She's very honest.
払う,はらう,pay,私が<b>払いましょう</b>。,Let me pay for that.
焼く,やく,"burn, bake, be envious",今、魚を<b>焼いています</b>。,I'm grilling fish now.
限界,げんかい,"boundary, limit",もう我慢の<b>限界</b>です。,I can't take any more.
私たち,わたしたち,we,<b>私たち</b>は来月結婚します。,We will get married next month.
馬,うま,horse,彼は牧場で<b>馬</b>に乗った。,He rode a horse at the ranch.
他人,たにん,"another person, stranger",私は<b>他人</b>に住所を教えたくない。,I don't want to tell other people my address.
謝る,あやまる,apologize,彼は直ぐに<b>謝りました</b>。,He apologized at once.
流れ,ながれ,"flow, stream",川の上流は<b>流れ</b>が速いよ。,The river flows fast upstream.
明るい,あかるい,"bright, cheerful",彼女は<b>明るい</b>性格です。,She has a cheerful personality.
着く,つく,"arrive, make contact, settle",午後8時に大阪に<b>着きます</b>。,I arrive in Osaka at 8:00 pm.
訪れる,おとずれる,"visit, call on",私は夏に京都を<b>訪れました</b>。,I visited Kyoto this summer.
大量,たいりょう,"large quantity, great volume",昨日<b>大量</b>のゴミが出たの。,A large amount of garbage was put out yesterday.
対象,たいしょう,"target, object",このアンケートは大学生が<b>対象</b>です。,This questionnaire targets university students.
練習,れんしゅう,"practice, training",娘は今、バイオリンを<b>練習</b>しています。,My daughter is practicing the violin now.
回復,かいふく,"recovery, rehabilitation",体がすっかり<b>回復</b>した。,I've completely recovered.
戻す,もどす,"return, give back",話を<b>戻しましょう</b>。,Let's go back to what we were talking about.
たとえ,たとえ,"even if, granting that",<b>たとえ</b>、嵐になっても絶対に行く。,I'll absolutely go even if the storm comes.
一方,いっぽう,one way,ここは<b>一方</b>通行です。,This is a one-way street.
事態,じたい,"situation, state of affairs",<b>事態</b>は深刻です。,The situation is serious.
やっと,やっと,"at last, finally",<b>やっと</b>仕事が終わりました。,"Finally, I finished my work."
星,ほし,"star, planet, spot",今夜は<b>星</b>がよく見えます。,You can see the stars clearly tonight.
嫌い,きらい,dislike,私はタバコが<b>嫌い</b>です。,I hate cigarettes.
借りる,かりる,borrow,彼にビデオを<b>借りました</b>。,I borrowed a video from him.
雨,あめ,rain,<b>雨</b>が降っています。,It's raining.
短い,みじかい,"short, brief",彼は足が<b>短い</b>。,His legs are short.
愛,あい,love,彼女は<b>愛</b>をこめて手紙を書いた。,She wrote a loving letter.
奥さん,おくさん,"married lady, your wife",彼の<b>奥さん</b>はきれいな方です。,His wife is beautiful.
対応,たいおう,"correspondence, equivalence",彼はいつも素早い<b>対応</b>をするね。,He always responds quickly.
暇,ひま,"free time, spare time",明日は<b>暇</b>ですか。,Are you free tomorrow?
膝,ひざ,knee,スキーで<b>ひざ</b>を怪我しました。,I injured my knee skiing.
迫る,せまる,"press, close in on, be imminent",締め切りが<b>迫っています</b>。,The deadline is approaching.
面,めん,"surface, aspect",彼の意外な<b>面</b>を見た。,I saw an unexpected side of him.
確実,かくじつ,"certain, secure",彼女が将来、大統領になることは<b>確実</b>です。,It is certain that she will become the president in the future.
建物,たてもの,"building, structure",これは日本一古い<b>建物</b>です。,This is the oldest building in Japan.
辛い,つらい,"difficult, harsh",この仕事は<b>辛い</b>です。,This work is harsh.
消す,けす,"switch off, turn off",昼間は電気を<b>消して</b>ください。,Please turn the lights off during the day.
誘う,さそう,"invite, ask out",彼女をデートに<b>誘った</b>。,I asked her out on a date.
車,くるま,"car, automobile",弟が<b>車</b>を買った。,My younger brother bought a car.
しゃべる,しゃべる,"chat, talk",彼女はよく<b>しゃべる</b>ね。,"She really likes to chat, doesn't she?"
怒り,いかり,"anger, rage",彼ったら<b>怒り</b>爆発だったよ。,He blew his stack.
成功,せいこう,success,ついに実験が<b>成功</b>した。,The experiment finally succeeded.
どっち,どっち,which,<b>どっち</b>の色が好きですか。,Which color do you like?
小学校,しょうがっこう,elementary school,家の近くに<b>小学校</b>があります。,There's an elementary school near my house.
引っ張る,ひっぱる,"pull, drag",娘が私の手を<b>引っ張った</b>。,My daughter tugged on my hand.
何より,なにより,"above all, before everything else",ご無事で<b>何より</b>です。,I'm glad to know you're safe.
わざわざ,わざわざ,go to a lot of trouble,<b>わざわざ</b>来てくれてありがとう。,Thank you for coming all the way here.
伸びる,のびる,"stretch, grow",髪がだいぶ<b>伸びた</b>ね。,"Your hair has grown a lot, hasn't it?"
延びる,のびる,"extend, be postponed",工事の予定が1ヶ月<b>延びて</b>しまった。,The construction schedule has been postponed for one month.
広げる,ひろげる,"spread, unfold",電車の中では新聞を<b>広げないで</b>。,Don't spread your newspaper wide open in the train.
授業,じゅぎょう,"class, lesson",今日は日本語の<b>授業</b>があります。,There's going to be a Japanese class today.
早速,さっそく,immediately,では<b>早速</b>書類をお送りします。,I will send the documents immediately.
入り口,いりぐち,entrance,<b>入り口</b>は向こうです。,The entrance is over there.
友人,ゆうじん,friend,彼は高校時代からの<b>友人</b>です。,He's my old friend from high school.
すっかり,すっかり,"all, completely",買い物を<b>すっかり</b>忘れていた。,I completely forgot the shopping.
びっくりする,びっくりする,surprised,大きな音に<b>びっくりしました</b>。,I was startled by a sudden sound.
世話,せわ,"take care of, provide service",旅行の間、犬の<b>世話</b>をしてください。,Please take care of the dog while we're on our trip.
未来,みらい,future,<b>未来</b>は誰にも分からない。,Nobody knows the future.
いつか,いつか,"some time, some day",僕は<b>いつか</b>アフリカに行きたい。,I want to go to Africa some time.
写真,しゃしん,photograph,<b>写真</b>は良い思い出になります。,Photographs make a good souvenir.
救う,すくう,"save, relieve",彼女は通りがかりの人に<b>救われた</b>よ。,She was saved by a passing stranger.
なめる,なめる,"lick, lap",犬に顔を<b>なめられました</b>。,The dog licked my face.
そば,そば,"side, vicinity",<b>そば</b>にいて下さい。,Stay with me.
よろしい,よろしい,all right,レポートはこれで<b>よろしい</b>ですか。,Is this all right as a report?
個人,こじん,individual,これは私<b>個人</b>の意見です。,This is my personal opinion.
ああ,ああ,that kind of,<b>ああ</b>うるさい人は苦手です。,I don't like loud people like that.
利用,りよう,"utilization, usage",私はよく図書館を<b>利用</b>します。,I often use the library.
柔らかい,やわらかい,soft,布団がとても<b>柔らかい</b>。,The futon is very soft.
素晴らしい,すばらしい,"splendid, excellent",<b>素晴らしい</b>景色ですね。,This is wonderful scenery.
時期,じき,"time, season",今はあなたにとって大事な<b>時期</b>です。,It's an important time for you now.
風呂,ふろ,bath,父は今お<b>風呂</b>に入っています。,My father's in the bath now.
組む,くむ,"pair up, partner with",このプロジェクトで私は彼と<b>組んでいる</b>んだ。,I am pairing up with him for this project.
範囲,はんい,"range, scope",知っている<b>範囲</b>で教えてください。,Please tell us as much as you know.
命令,めいれい,"command, order",彼女は<b>命令</b>に従わなかった。,She did not obey orders.
額,がく,picture frame,写真を<b>額</b>に入れて飾ったんだ。,I put the photo in a frame and hung it up.
楽,らく,"comfort, relief",彼には<b>楽</b>な仕事が与えられたよ。,He was given an easy job.
選択,せんたく,"selection, choice",この5種類から<b>選択</b>できます。,You can select one from these five types.
廊下,ろうか,"hallway, corridor",<b>廊下</b>は走らないでください。,Don't run in the hallway.
満足,まんぞく,"satisfaction, contentment",彼は結果に<b>満足</b>したようです。,He seems to be satisfied with the result.
今更,いまさら,"now, too late",<b>今更</b>後悔しても、もう遅いよ。,It is too late for regrets.
歯,は,"tooth, cog",私の<b>歯</b>は丈夫です。,My teeth are strong.
速度,そくど,"speed, velocity",新幹線の<b>速度</b>はどれくらいですか。,How fast is the speed of the Shinkansen?
調査,ちょうさ,"investigation, inquiry",私たちがその問題を<b>調査</b>しています。,We're investigating that problem.
間違う,まちがう,"be mistaken, be incorrect",あなたは<b>間違っている</b>。,You're mistaken.
秘密,ひみつ,"secret, privacy",これは<b>秘密</b>です。,This is a secret.
二階,にかい,"second floor, upstairs",兄は<b>二階</b>にいます。,My elder brother is on the second floor.
扱う,あつかう,"handle, deal with",この荷物は丁寧に<b>扱って</b>下さい。,Please handle this luggage with care.
ご飯,ごはん,"cooked rice, meal",私はパンより<b>ご飯</b>が好きだ。,I prefer rice to bread.
適当,てきとう,"suitable, appropriate",その質問の<b>適当</b>な答えが見つかりません。,I could not find an appropriate answer to the question.
たまに,たまに,"occasionally, by chance",彼は<b>たまに</b>料理をします。,He cooks occasionally.
現す,あらわす,"show, reveal",彼はようやく姿を<b>現しました</b>ね。,He finally showed up.
表す,あらわす,"express, represent",私たちは万歳をして喜びを<b>表しました</b>。,We expressed our joy by throwing our arms in the air.
薬,くすり,"drug, remedy, chemical",この<b>薬</b>を必ず飲んでください。,Please be sure to take this medicine.
年,とし,"year, age",新しい<b>年</b>が始まりました。,A new year has started.
機嫌,きげん,"mood, health",彼女は大変<b>機嫌</b>がいいね。,She is in a very good mood.
不可能,ふかのう,impossible,レポートを1日で仕上げるのは<b>不可能</b>です。,It's impossible to finish up the report in a day.
成長,せいちょう,growth,庭の木、大きく<b>成長</b>したわね。,The tree in the garden has grown a lot.
まとめる,まとめる,"gather together, put in order",彼女は荷物を<b>まとめて</b>出て行った。,She packed her luggage and left.
支える,ささえる,"support, maintain",父親には一家を<b>支える</b>責任がある。,My father has the responsibility to support the family.
危ない,あぶない,"dangerous, uncertain",その道は車が多くて<b>危ない</b>。,"There are many cars on that road, so it's dangerous."
犬,いぬ,dog,この<b>犬</b>はとても賢い。,This dog is very clever.
依頼,いらい,"request, commission",彼に協力を<b>依頼</b>しました。,I requested his cooperation.
興奮,こうふん,"excitement, agitation",彼女の優勝に感激し<b>興奮</b>しました。,I was excited and moved by her victory.
机,つくえ,"desk, table",新しい<b>机</b>を買ってもらいました。,They bought me a new desk.
下がる,さがる,"come down, hang down, fall",やっと熱が<b>下がった</b>。,His fever finally went down.
城,しろ,"castle, fort",今回の旅行ではヨーロッパの<b>城</b>を見て回ります。,I will look around some European castles on this trip.
差し出す,さしだす,"submit, stretch out",彼は握手をしようと手を<b>差し出した</b>の。,He put out his hand to shake hands.
教室,きょうしつ,"classroom, class",私の<b>教室</b>は3階にあります。,My classroom is on the third floor.
褒める,ほめる,"praise, commend",頑張ったので<b>褒められました</b>。,He was praised because worked hard.
悲しい,かなしい,sad,その映画はとても<b>悲しかった</b>。,That movie was very sad.
迷惑,めいわく,"trouble, annoyance",人に<b>迷惑</b>をかけてはいけません。,You shouldn't cause trouble for other people.
久しぶり,ひさしぶり,after a long time,明日、<b>久しぶり</b>に友達に会います。,Tomorrow I'm meeting a friend I haven't seen for a long time.
含める,ふくめる,include,私を<b>含めて</b>10人が参加しました。,"Ten people participated, myself included."
恐ろしい,おそろしい,"terrible, awful",昨夜<b>恐ろしい</b>夢を見た。,I had a terrible dream last night.
真剣,しんけん,"serious, sincere",彼は<b>真剣</b>に話を聞いていました。,He listened attentively to the story.
門,もん,"gate, entrance",8時に学校の<b>門</b>が開きます。,The gate of the school opens at eight o'clock.
願い,ねがい,"wish, request",世界の平和が私たちの<b>願い</b>です。,Our wish is for world peace.
船,ふね,"ship, boat, vessel",私たちは<b>船</b>に乗った。,We got on the ship.
挟む,はさむ,trap,ドアに指を<b>挟んだ</b>。,I trapped my finger in the door.
香り,かおり,"perfume, fragrance",この花はいい<b>香り</b>がしますね。,This flower smells good.
喉,のど,the throat,風邪をひいて<b>喉</b>が痛いです。,I caught a cold and have a sore throat.
暮らす,くらす,"live, earn one's livelihood",将来は海の近くで<b>暮らしたい</b>な。,I want to live near the sea in the future.
参る,まいる,"go, come",さあ、<b>参りましょう</b>か。,"Well, shall we go?"
去る,さる,"go away, leave",<b>去る</b>者は追わず。,Do not chase after one who leaves.
荷物,にもつ,"baggage, load",彼の家に<b>荷物</b>を送りました。,I sent a package to his house.
真面目,まじめ,"serious, sober, earnest",彼は<b>真面目</b>な人です。,He's a serious-minded person.
余計,よけい,"excess, needless",<b>余計</b>なことを言ってはだめよ。,Don't say things you don't need to say.
戦争,せんそう,"war, battle",2003年にイラクで<b>戦争</b>があった。,There was a war in Iraq in 2003.
話題,わだい,topic of conversation,ここが<b>話題</b>のレストランです。,This is the restaurant that we were talking about.
どうせ,どうせ,anyway,<b>どうせ</b>間に合わないならゆっくり行こう。,Let's go slowly as we won't be on time anyway.
都市,とし,"cities, urban community",東京は日本一大きな<b>都市</b>です。,Tokyo is the largest city in Japan.
無事,ぶじ,"safely, peacefully",<b>無事</b>、家に着きました。,I arrived home safely.
鍵,かぎ,"key, lock",出かける時は<b>鍵</b>を掛けてください。,Please lock the door when you go out.
遅れる,おくれる,be late,今朝彼女は学校に<b>遅れました</b>。,She was late for school this morning.
努力,どりょく,"endeavor, effort",もっと<b>努力</b>しよう。,Let's try harder.
揃う,そろう,be (all) together,朝は家族全員が<b>揃って</b>食事します。,The whole family eats together in the morning.
母親,ははおや,mother,彼女は2才の子の<b>母親</b>です。,She's the mother of a two-year-old kid.
認識,にんしき,"recognition, acknowledgment",その件は終わったと<b>認識</b>しています。,My understanding is that the matter is over.
閉める,しめる,"shut, close",ちゃんとドアを<b>閉めて</b>よ。,Close the door properly.
覆う,おおう,"cover, hide",雲が空を<b>覆っている</b>ね。,The sky is overcast.
呼吸,こきゅう,"breathing, respiration",ゆっくり<b>呼吸</b>してください。,Please breathe slowly.
話し掛ける,はなしかける,"address someone, speak to someone",知らない人が<b>話し掛けてきた</b>。,A stranger came up and spoke to me.
同様,どうよう,similar,私たちは彼を家族<b>同様</b>に思っている。,We think of him just like family.
言い方,いいかた,"way of speaking, expression",そんな<b>言い方</b>をしてはいけません。,You mustn't talk like that.
抵抗,ていこう,"resistance, opposition",犯人は警察に<b>抵抗</b>したの。,The criminal resisted the police.
皆様,みなさま,"everyone, ladies and gentlemen",<b>皆様</b>、こんにちは。,Hello everyone.
要するに,ようするに,"in a word, in short",<b>要するに</b>時機を待つべきだ。,"In short, we should wait for the right opportunity."
空く,あく,become available or vacant,後ろの席が<b>空いています</b>。,The rear seat is empty.
雪,ゆき,"snow, snowfall",クリスマスに<b>雪</b>が降りました。,It snowed at Christmas.
隠れる,かくれる,"hide, disappear",太陽が雲に<b>隠れた</b>。,The sun hid behind the clouds.
ついに,ついに,"at last, finally",彼は<b>ついに</b>弁護士の資格を取ったよ。,He finally passed the bar examination.
揺れる,ゆれる,"shake, sway, rock",風で木が<b>揺れて</b>います。,The trees are swaying in the wind.
階段,かいだん,"steps, flight of stairs",私たちは駅の<b>階段</b>をかけ上がった。,We ran up the station steps.
手段,しゅだん,"means, way",彼は目的のためには<b>手段</b>を選ばなかったわね。,He used every trick in the book to achieve his aims.
真っ赤,まっか,deep red,彼の顔は<b>真っ赤</b>でした。,His face was red.
迷う,まよう,"be perplexed, hesitate, get lost",道に<b>迷いました</b>。,I lost my way.
鋭い,するどい,"pointed, acute",<b>鋭い</b>刃物で指を怪我した。,I injured my finger on the sharp knife.
姉,あね,older sister,<b>姉</b>は大学生です。,My big sister's a college student.
下,もと,under the supervision,私はその教授の<b>下</b>で論文を書いたの。,I wrote my thesis under that professor's supervision.
